Date,Latitude,Longitude,Sea_Surface_Temperature,HotSpots,Degree_Heating_Weeks,Bleaching_Alert_Area
09/21/1993,24.750,-81.625,29.5200,0.0000,1.1600,1
09/22/1993,24.750,-81.625,29.8700,0.3300,1.1600,1
09/23/1993,24.750,-81.625,29.7800,0.2400,1.1600,1
09/24/1993,24.750,-81.625,29.5200,0.0000,1.1600,1
09/25/1993,24.750,-81.625,29.2700,0.0000,1.1600,1
09/26/1993,24.750,-81.625,29.3200,0.0000,1.1600,1
09/27/1993,24.750,-81.625,29.2900,0.0000,1.1600,1
09/28/1993,24.750,-81.625,28.9400,0.0000,1.1600,1
09/29/1993,24.750,-81.625,28.5100,0.0000,1.1600,1
09/30/1993,24.750,-81.625,28.4400,0.0000,1.1600,0
10/01/1993,24.750,-81.625,28.3000,0.0000,1.1600,0
10/02/1993,24.750,-81.625,28.3500,0.0000,1.1600,0
10/03/1993,24.750,-81.625,28.5200,0.0000,1.1600,0
10/04/1993,24.750,-81.625,28.3500,0.0000,1.1600,0
10/05/1993,24.750,-81.625,28.1600,0.0000,1.1600,0
10/06/1993,24.750,-81.625,28.2100,0.0000,1.1600,0
10/07/1993,24.750,-81.625,28.4500,0.0000,1.1600,0
10/08/1993,24.750,-81.625,28.2800,0.0000,1.1600,0
10/09/1993,24.750,-81.625,28.3000,0.0000,1.1600,0
10/10/1993,24.750,-81.625,28.1800,0.0000,1.1600,0
10/11/1993,24.750,-81.625,28.4200,0.0000,1.1600,0
10/12/1993,24.750,-81.625,28.4300,0.0000,1.1600,0
10/13/1993,24.750,-81.625,28.4100,0.0000,1.1600,0
10/14/1993,24.750,-81.625,28.3000,0.0000,1.1600,0
10/15/1993,24.750,-81.625,28.4600,0.0000,1.1600,0
10/16/1993,24.750,-81.625,27.9600,0.0000,1.1600,0
10/17/1993,24.750,-81.625,27.8400,0.0000,1.1600,0
10/18/1993,24.750,-81.625,27.9700,0.0000,1.1600,0
10/19/1993,24.750,-81.625,28.0600,0.0000,1.1600,0
10/20/1993,24.750,-81.625,28.3600,0.0000,1.0029,0
10/21/1993,24.750,-81.625,28.2000,0.0000,0.8271,0
10/22/1993,24.750,-81.625,28.1000,0.0000,0.6529,0
10/23/1993,24.750,-81.625,27.9600,0.0000,0.4843,0
10/24/1993,24.750,-81.625,28.1900,0.0000,0.4843,0
10/25/1993,24.750,-81.625,28.3000,0.0000,0.4843,0
10/26/1993,24.750,-81.625,28.1900,0.0000,0.4843,0
10/27/1993,24.750,-81.625,28.0400,0.0000,0.4843,0
10/28/1993,24.750,-81.625,27.9700,0.0000,0.4843,0
10/29/1993,24.750,-81.625,28.0000,0.0000,0.4843,0
10/30/1993,24.750,-81.625,28.0200,0.0000,0.4843,0
10/31/1993,24.750,-81.625,27.9500,0.0000,0.4843,0
11/01/1993,24.750,-81.625,27.3100,0.0000,0.4843,0
11/02/1993,24.750,-81.625,27.2900,0.0000,0.4843,0
11/03/1993,24.750,-81.625,27.3700,0.0000,0.4843,0
11/04/1993,24.750,-81.625,27.1400,0.0000,0.4843,0
11/05/1993,24.750,-81.625,27.1800,0.0000,0.4843,0
11/06/1993,24.750,-81.625,26.9100,0.0000,0.4843,0
11/07/1993,24.750,-81.625,26.8300,0.0000,0.4843,0
11/08/1993,24.750,-81.625,26.9300,0.0000,0.4843,0
11/09/1993,24.750,-81.625,27.1100,0.0000,0.4843,0
11/10/1993,24.750,-81.625,26.9600,0.0000,0.4843,0
11/11/1993,24.750,-81.625,26.9900,0.0000,0.3000,0
11/12/1993,24.750,-81.625,26.8100,0.0000,0.1429,0
11/13/1993,24.750,-81.625,27.0600,0.0000,0.0000,0
11/14/1993,24.750,-81.625,27.1100,0.0000,0.0000,0
11/15/1993,24.750,-81.625,27.3700,0.0000,0.0000,0
11/16/1993,24.750,-81.625,27.4000,0.0000,0.0000,0
11/17/1993,24.750,-81.625,27.2100,0.0000,0.0000,0
11/18/1993,24.750,-81.625,26.7100,0.0000,0.0000,0
11/19/1993,24.750,-81.625,26.7100,0.0000,0.0000,0
11/20/1993,24.750,-81.625,26.7700,0.0000,0.0000,0
11/21/1993,24.750,-81.625,26.6200,0.0000,0.0000,0
11/22/1993,24.750,-81.625,26.5700,0.0000,0.0000,0
11/23/1993,24.750,-81.625,26.5600,0.0000,0.0000,0
11/24/1993,24.750,-81.625,26.4900,0.0000,0.0000,0
11/25/1993,24.750,-81.625,26.1200,0.0000,0.0000,0
11/26/1993,24.750,-81.625,26.3600,0.0000,0.0000,0
11/27/1993,24.750,-81.625,26.5100,0.0000,0.0000,0
11/28/1993,24.750,-81.625,26.3600,0.0000,0.0000,0
11/29/1993,24.750,-81.625,25.8500,0.0000,0.0000,0
11/30/1993,24.750,-81.625,25.7300,0.0000,0.0000,0
12/01/1993,24.750,-81.625,25.2600,0.0000,0.0000,0
12/02/1993,24.750,-81.625,25.3700,0.0000,0.0000,0
12/03/1993,24.750,-81.625,25.2000,0.0000,0.0000,0
12/04/1993,24.750,-81.625,25.6200,0.0000,0.0000,0
12/05/1993,24.750,-81.625,25.6000,0.0000,0.0000,0
12/06/1993,24.750,-81.625,25.6300,0.0000,0.0000,0
12/07/1993,24.750,-81.625,25.5100,0.0000,0.0000,0
12/08/1993,24.750,-81.625,25.6200,0.0000,0.0000,0
12/09/1993,24.750,-81.625,25.6100,0.0000,0.0000,0
12/10/1993,24.750,-81.625,25.8700,0.0000,0.0000,0
12/11/1993,24.750,-81.625,25.6100,0.0000,0.0000,0
12/12/1993,24.750,-81.625,25.3100,0.0000,0.0000,0
12/13/1993,24.750,-81.625,25.1400,0.0000,0.0000,0
12/14/1993,24.750,-81.625,24.9400,0.0000,0.0000,0
12/15/1993,24.750,-81.625,24.9400,0.0000,0.0000,0
12/16/1993,24.750,-81.625,24.6700,0.0000,0.0000,0
12/17/1993,24.750,-81.625,24.2900,0.0000,0.0000,0
12/18/1993,24.750,-81.625,24.3400,0.0000,0.0000,0
12/19/1993,24.750,-81.625,24.1800,0.0000,0.0000,0
12/20/1993,24.750,-81.625,24.4900,0.0000,0.0000,0
12/21/1993,24.750,-81.625,24.3700,0.0000,0.0000,0
12/22/1993,24.750,-81.625,24.3800,0.0000,0.0000,0
12/23/1993,24.750,-81.625,24.5400,0.0000,0.0000,0
12/24/1993,24.750,-81.625,24.7100,0.0000,0.0000,0
12/25/1993,24.750,-81.625,24.3800,0.0000,0.0000,0
12/26/1993,24.750,-81.625,24.0500,0.0000,0.0000,0
12/27/1993,24.750,-81.625,24.0500,0.0000,0.0000,0
12/28/1993,24.750,-81.625,23.8000,0.0000,0.0000,0
12/29/1993,24.750,-81.625,24.0600,0.0000,0.0000,0
12/30/1993,24.750,-81.625,24.1400,0.0000,0.0000,0
12/31/1993,24.750,-81.625,24.2300,0.0000,0.0000,0
01/01/1994,24.750,-81.625,24.5000,0.0000,0.0000,0
01/02/1994,24.750,-81.625,24.5700,0.0000,0.0000,0
01/03/1994,24.750,-81.625,24.3800,0.0000,0.0000,0
01/04/1994,24.750,-81.625,23.5000,0.0000,0.0000,0
01/05/1994,24.750,-81.625,23.1600,0.0000,0.0000,0
01/06/1994,24.750,-81.625,23.2800,0.0000,0.0000,0
01/07/1994,24.750,-81.625,23.5600,0.0000,0.0000,0
01/08/1994,24.750,-81.625,23.4200,0.0000,0.0000,0
01/09/1994,24.750,-81.625,23.3200,0.0000,0.0000,0
01/10/1994,24.750,-81.625,22.7600,0.0000,0.0000,0
01/11/1994,24.750,-81.625,23.0400,0.0000,0.0000,0
01/12/1994,24.750,-81.625,23.2300,0.0000,0.0000,0
01/13/1994,24.750,-81.625,23.8300,0.0000,0.0000,0
01/14/1994,24.750,-81.625,23.2100,0.0000,0.0000,0
01/15/1994,24.750,-81.625,23.0600,0.0000,0.0000,0
01/16/1994,24.750,-81.625,23.2600,0.0000,0.0000,0
01/17/1994,24.750,-81.625,24.2000,0.0000,0.0000,0
01/18/1994,24.750,-81.625,24.3300,0.0000,0.0000,0
01/19/1994,24.750,-81.625,23.6800,0.0000,0.0000,0
01/20/1994,24.750,-81.625,22.9600,0.0000,0.0000,0
01/21/1994,24.750,-81.625,23.7700,0.0000,0.0000,0
01/22/1994,24.750,-81.625,24.1300,0.0000,0.0000,0
01/23/1994,24.750,-81.625,23.7000,0.0000,0.0000,0
01/24/1994,24.750,-81.625,23.9600,0.0000,0.0000,0
01/25/1994,24.750,-81.625,24.1700,0.0000,0.0000,0
01/26/1994,24.750,-81.625,24.1500,0.0000,0.0000,0
01/27/1994,24.750,-81.625,24.1900,0.0000,0.0000,0
01/28/1994,24.750,-81.625,23.9000,0.0000,0.0000,0
01/29/1994,24.750,-81.625,24.3900,0.0000,0.0000,0
01/30/1994,24.750,-81.625,24.3600,0.0000,0.0000,0
01/31/1994,24.750,-81.625,24.5200,0.0000,0.0000,0
02/01/1994,24.750,-81.625,24.4900,0.0000,0.0000,0
02/02/1994,24.750,-81.625,24.1200,0.0000,0.0000,0
02/03/1994,24.750,-81.625,23.9500,0.0000,0.0000,0
02/04/1994,24.750,-81.625,23.3100,0.0000,0.0000,0
02/05/1994,24.750,-81.625,24.0300,0.0000,0.0000,0
02/06/1994,24.750,-81.625,24.4400,0.0000,0.0000,0
02/07/1994,24.750,-81.625,24.0900,0.0000,0.0000,0
02/08/1994,24.750,-81.625,24.0200,0.0000,0.0000,0
02/09/1994,24.750,-81.625,24.3800,0.0000,0.0000,0
02/10/1994,24.750,-81.625,24.6400,0.0000,0.0000,0
02/11/1994,24.750,-81.625,24.8700,0.0000,0.0000,0
02/12/1994,24.750,-81.625,25.0400,0.0000,0.0000,0
02/13/1994,24.750,-81.625,24.8900,0.0000,0.0000,0
02/14/1994,24.750,-81.625,24.4100,0.0000,0.0000,0
02/15/1994,24.750,-81.625,24.5200,0.0000,0.0000,0
02/16/1994,24.750,-81.625,24.5300,0.0000,0.0000,0
02/17/1994,24.750,-81.625,24.4700,0.0000,0.0000,0
02/18/1994,24.750,-81.625,24.3900,0.0000,0.0000,0
02/19/1994,24.750,-81.625,24.6900,0.0000,0.0000,0
02/20/1994,24.750,-81.625,24.8200,0.0000,0.0000,0
02/21/1994,24.750,-81.625,25.1700,0.0000,0.0000,0
02/22/1994,24.750,-81.625,25.1100,0.0000,0.0000,0
02/23/1994,24.750,-81.625,25.3700,0.0000,0.0000,0
02/24/1994,24.750,-81.625,25.2700,0.0000,0.0000,0
02/25/1994,24.750,-81.625,25.3900,0.0000,0.0000,0
02/26/1994,24.750,-81.625,25.4700,0.0000,0.0000,0
02/27/1994,24.750,-81.625,25.1800,0.0000,0.0000,0
02/28/1994,24.750,-81.625,25.1100,0.0000,0.0000,0
03/01/1994,24.750,-81.625,24.9800,0.0000,0.0000,0
03/02/1994,24.750,-81.625,24.4900,0.0000,0.0000,0
03/03/1994,24.750,-81.625,24.7100,0.0000,0.0000,0
03/04/1994,24.750,-81.625,24.4100,0.0000,0.0000,0
03/05/1994,24.750,-81.625,23.9400,0.0000,0.0000,0
03/06/1994,24.750,-81.625,23.6100,0.0000,0.0000,0
03/07/1994,24.750,-81.625,23.6200,0.0000,0.0000,0
03/08/1994,24.750,-81.625,23.6800,0.0000,0.0000,0
03/09/1994,24.750,-81.625,23.8600,0.0000,0.0000,0
03/10/1994,24.750,-81.625,24.1100,0.0000,0.0000,0
03/11/1994,24.750,-81.625,23.6300,0.0000,0.0000,0
03/12/1994,24.750,-81.625,23.7700,0.0000,0.0000,0
03/13/1994,24.750,-81.625,23.9400,0.0000,0.0000,0
03/14/1994,24.750,-81.625,24.1000,0.0000,0.0000,0
03/15/1994,24.750,-81.625,24.2800,0.0000,0.0000,0
03/16/1994,24.750,-81.625,24.1600,0.0000,0.0000,0
03/17/1994,24.750,-81.625,24.2700,0.0000,0.0000,0
03/18/1994,24.750,-81.625,24.2100,0.0000,0.0000,0
03/19/1994,24.750,-81.625,24.5200,0.0000,0.0000,0
03/20/1994,24.750,-81.625,25.0500,0.0000,0.0000,0
03/21/1994,24.750,-81.625,25.3900,0.0000,0.0000,0
03/22/1994,24.750,-81.625,25.4400,0.0000,0.0000,0
03/23/1994,24.750,-81.625,25.3800,0.0000,0.0000,0
03/24/1994,24.750,-81.625,25.2100,0.0000,0.0000,0
03/25/1994,24.750,-81.625,25.3100,0.0000,0.0000,0
03/26/1994,24.750,-81.625,25.6300,0.0000,0.0000,0
03/27/1994,24.750,-81.625,25.5200,0.0000,0.0000,0
03/28/1994,24.750,-81.625,25.6900,0.0000,0.0000,0
03/29/1994,24.750,-81.625,25.7600,0.0000,0.0000,0
03/30/1994,24.750,-81.625,25.4500,0.0000,0.0000,0
03/31/1994,24.750,-81.625,25.1300,0.0000,0.0000,0
04/01/1994,24.750,-81.625,24.9700,0.0000,0.0000,0
04/02/1994,24.750,-81.625,24.8100,0.0000,0.0000,0
04/03/1994,24.750,-81.625,24.8600,0.0000,0.0000,0
04/04/1994,24.750,-81.625,25.0300,0.0000,0.0000,0
04/05/1994,24.750,-81.625,25.1500,0.0000,0.0000,0
04/06/1994,24.750,-81.625,24.9600,0.0000,0.0000,0
04/07/1994,24.750,-81.625,24.9300,0.0000,0.0000,0
04/08/1994,24.750,-81.625,24.9400,0.0000,0.0000,0
04/09/1994,24.750,-81.625,25.0600,0.0000,0.0000,0
04/10/1994,24.750,-81.625,24.8700,0.0000,0.0000,0
04/11/1994,24.750,-81.625,24.9400,0.0000,0.0000,0
04/12/1994,24.750,-81.625,25.2000,0.0000,0.0000,0
04/13/1994,24.750,-81.625,25.4800,0.0000,0.0000,0
04/14/1994,24.750,-81.625,25.6400,0.0000,0.0000,0
04/15/1994,24.750,-81.625,25.5200,0.0000,0.0000,0
04/16/1994,24.750,-81.625,25.8000,0.0000,0.0000,0
04/17/1994,24.750,-81.625,26.0000,0.0000,0.0000,0
04/18/1994,24.750,-81.625,26.3400,0.0000,0.0000,0
04/19/1994,24.750,-81.625,26.4400,0.0000,0.0000,0
04/20/1994,24.750,-81.625,26.5100,0.0000,0.0000,0
04/21/1994,24.750,-81.625,26.3300,0.0000,0.0000,0
04/22/1994,24.750,-81.625,26.3500,0.0000,0.0000,0
04/23/1994,24.750,-81.625,26.1600,0.0000,0.0000,0
04/24/1994,24.750,-81.625,26.4600,0.0000,0.0000,0
04/25/1994,24.750,-81.625,26.8000,0.0000,0.0000,0
04/26/1994,24.750,-81.625,26.9000,0.0000,0.0000,0
04/27/1994,24.750,-81.625,26.9600,0.0000,0.0000,0
04/28/1994,24.750,-81.625,27.0600,0.0000,0.0000,0
04/29/1994,24.750,-81.625,26.7300,0.0000,0.0000,0
04/30/1994,24.750,-81.625,26.4700,0.0000,0.0000,0
05/01/1994,24.750,-81.625,26.6400,0.0000,0.0000,0
05/02/1994,24.750,-81.625,27.0800,0.0000,0.0000,0
05/03/1994,24.750,-81.625,27.1700,0.0000,0.0000,0
05/04/1994,24.750,-81.625,27.4000,0.0000,0.0000,0
05/05/1994,24.750,-81.625,27.4600,0.0000,0.0000,0
05/06/1994,24.750,-81.625,27.2300,0.0000,0.0000,0
05/07/1994,24.750,-81.625,27.3200,0.0000,0.0000,0
05/08/1994,24.750,-81.625,27.3300,0.0000,0.0000,0
05/09/1994,24.750,-81.625,27.3500,0.0000,0.0000,0
05/10/1994,24.750,-81.625,27.4200,0.0000,0.0000,0
05/11/1994,24.750,-81.625,27.4500,0.0000,0.0000,0
05/12/1994,24.750,-81.625,27.5400,0.0000,0.0000,0
05/13/1994,24.750,-81.625,27.7000,0.0000,0.0000,0
05/14/1994,24.750,-81.625,27.7800,0.0000,0.0000,0
05/15/1994,24.750,-81.625,27.7900,0.0000,0.0000,0
05/16/1994,24.750,-81.625,27.9200,0.0000,0.0000,0
05/17/1994,24.750,-81.625,27.9900,0.0000,0.0000,0
05/18/1994,24.750,-81.625,28.0400,0.0000,0.0000,0
05/19/1994,24.750,-81.625,27.6800,0.0000,0.0000,0
05/20/1994,24.750,-81.625,27.7400,0.0000,0.0000,0
05/21/1994,24.750,-81.625,27.9800,0.0000,0.0000,0
05/22/1994,24.750,-81.625,27.0800,0.0000,0.0000,0
05/23/1994,24.750,-81.625,26.6900,0.0000,0.0000,0
05/24/1994,24.750,-81.625,26.4900,0.0000,0.0000,0
05/25/1994,24.750,-81.625,26.7400,0.0000,0.0000,0
05/26/1994,24.750,-81.625,27.1200,0.0000,0.0000,0
05/27/1994,24.750,-81.625,27.3000,0.0000,0.0000,0
05/28/1994,24.750,-81.625,27.5200,0.0000,0.0000,0
05/29/1994,24.750,-81.625,27.6000,0.0000,0.0000,0
05/30/1994,24.750,-81.625,27.9500,0.0000,0.0000,0
05/31/1994,24.750,-81.625,27.8800,0.0000,0.0000,0
06/01/1994,24.750,-81.625,27.9000,0.0000,0.0000,0
06/02/1994,24.750,-81.625,28.0600,0.0000,0.0000,0
06/03/1994,24.750,-81.625,28.1100,0.0000,0.0000,0
06/04/1994,24.750,-81.625,28.2900,0.0000,0.0000,0
06/05/1994,24.750,-81.625,28.2700,0.0000,0.0000,0
06/06/1994,24.750,-81.625,28.3800,0.0000,0.0000,0
06/07/1994,24.750,-81.625,28.7900,0.0000,0.0000,0
06/08/1994,24.750,-81.625,29.0500,0.0000,0.0000,0
06/09/1994,24.750,-81.625,29.3400,0.0000,0.0000,0
06/10/1994,24.750,-81.625,29.2300,0.0000,0.0000,0
06/11/1994,24.750,-81.625,29.1800,0.0000,0.0000,0
06/12/1994,24.750,-81.625,29.3800,0.0000,0.0000,0
06/13/1994,24.750,-81.625,29.2000,0.0000,0.0000,0
06/14/1994,24.750,-81.625,29.1000,0.0000,0.0000,0
06/15/1994,24.750,-81.625,29.0200,0.0000,0.0000,0
06/16/1994,24.750,-81.625,28.8700,0.0000,0.0000,0
06/17/1994,24.750,-81.625,29.0400,0.0000,0.0000,0
06/18/1994,24.750,-81.625,28.9200,0.0000,0.0000,0
06/19/1994,24.750,-81.625,29.0000,0.0000,0.0000,0
06/20/1994,24.750,-81.625,29.1000,0.0000,0.0000,0
06/21/1994,24.750,-81.625,29.3000,0.0000,0.0000,0
06/22/1994,24.750,-81.625,29.3700,0.0000,0.0000,0
06/23/1994,24.750,-81.625,29.5800,0.0000,0.0000,0
06/24/1994,24.750,-81.625,29.6700,0.0000,0.0000,0
06/25/1994,24.750,-81.625,30.0500,0.4800,0.0000,1
06/26/1994,24.750,-81.625,29.9900,0.2300,0.0000,1
06/27/1994,24.750,-81.625,29.7800,0.0200,0.0000,1
06/28/1994,24.750,-81.625,29.6300,0.0000,0.0000,1
06/29/1994,24.750,-81.625,29.5400,0.0000,0.0000,1
06/30/1994,24.750,-81.625,29.4900,0.0000,0.0000,1
07/01/1994,24.750,-81.625,29.4500,0.0000,0.0000,1
07/02/1994,24.750,-81.625,29.2200,0.0000,0.0000,1
07/03/1994,24.750,-81.625,29.1600,0.0000,0.0000,1
07/04/1994,24.750,-81.625,28.8900,0.0000,0.0000,0
07/05/1994,24.750,-81.625,28.9100,0.0000,0.0000,0
07/06/1994,24.750,-81.625,29.0100,0.0000,0.0000,0
07/07/1994,24.750,-81.625,29.1800,0.0000,0.0000,0
07/08/1994,24.750,-81.625,28.9300,0.0000,0.0000,0
07/09/1994,24.750,-81.625,29.0400,0.0000,0.0000,0
07/10/1994,24.750,-81.625,28.9800,0.0000,0.0000,0
07/11/1994,24.750,-81.625,28.4400,0.0000,0.0000,0
07/12/1994,24.750,-81.625,28.4500,0.0000,0.0000,0
07/13/1994,24.750,-81.625,28.8500,0.0000,0.0000,0
07/14/1994,24.750,-81.625,28.8700,0.0000,0.0000,0
07/15/1994,24.750,-81.625,29.1700,0.0000,0.0000,0
07/16/1994,24.750,-81.625,29.1400,0.0000,0.0000,0
07/17/1994,24.750,-81.625,29.3600,0.0000,0.0000,0
07/18/1994,24.750,-81.625,29.0700,0.0000,0.0000,0
07/19/1994,24.750,-81.625,29.2100,0.0000,0.0000,0
07/20/1994,24.750,-81.625,29.0900,0.0000,0.0000,0
07/21/1994,24.750,-81.625,29.1600,0.0000,0.0000,0
07/22/1994,24.750,-81.625,29.4500,0.0000,0.0000,0
07/23/1994,24.750,-81.625,29.6700,0.0000,0.0000,0
07/24/1994,24.750,-81.625,29.0800,0.0000,0.0000,0
07/25/1994,24.750,-81.625,29.3800,0.0000,0.0000,0
07/26/1994,24.750,-81.625,29.8500,0.1300,0.0000,1
07/27/1994,24.750,-81.625,30.1700,0.3200,0.0000,1
07/28/1994,24.750,-81.625,30.2500,0.5200,0.0000,1
07/29/1994,24.750,-81.625,30.1100,0.3000,0.0000,1
07/30/1994,24.750,-81.625,29.7200,0.0000,0.0000,1
07/31/1994,24.750,-81.625,29.6700,0.0000,0.0000,1
08/01/1994,24.750,-81.625,29.7600,0.0400,0.0000,1
08/02/1994,24.750,-81.625,29.7500,0.1000,0.0000,1
08/03/1994,24.750,-81.625,29.3900,0.0000,0.0000,1
08/04/1994,24.750,-81.625,29.4100,0.0000,0.0000,1
08/05/1994,24.750,-81.625,29.5200,0.0000,0.0000,1
08/06/1994,24.750,-81.625,29.6200,0.0700,0.0000,1
08/07/1994,24.750,-81.625,29.6000,0.0700,0.0000,1
08/08/1994,24.750,-81.625,29.8600,0.2900,0.0000,1
08/09/1994,24.750,-81.625,29.9500,0.2900,0.0000,1
08/10/1994,24.750,-81.625,30.2800,0.4900,0.0000,1
08/11/1994,24.750,-81.625,29.9200,0.1800,0.0000,1
08/12/1994,24.750,-81.625,29.8000,0.1000,0.0000,1
08/13/1994,24.750,-81.625,29.4300,0.0000,0.0000,1
08/14/1994,24.750,-81.625,29.1400,0.0000,0.0000,1
08/15/1994,24.750,-81.625,28.8500,0.0000,0.0000,1
08/16/1994,24.750,-81.625,29.1800,0.0000,0.0000,1
08/17/1994,24.750,-81.625,28.9900,0.0000,0.0000,1
08/18/1994,24.750,-81.625,29.0200,0.0000,0.0000,1
08/19/1994,24.750,-81.625,29.2100,0.0000,0.0000,0
08/20/1994,24.750,-81.625,29.2700,0.0000,0.0000,0
08/21/1994,24.750,-81.625,29.0800,0.0000,0.0000,0
08/22/1994,24.750,-81.625,29.0500,0.0000,0.0000,0
08/23/1994,24.750,-81.625,29.3200,0.0000,0.0000,0
08/24/1994,24.750,-81.625,29.4900,0.0000,0.0000,0
08/25/1994,24.750,-81.625,29.3200,0.0000,0.0000,0
08/26/1994,24.750,-81.625,29.0900,0.0000,0.0000,0
08/27/1994,24.750,-81.625,28.9400,0.0000,0.0000,0
08/28/1994,24.750,-81.625,28.6900,0.0000,0.0000,0
08/29/1994,24.750,-81.625,28.6900,0.0000,0.0000,0
08/30/1994,24.750,-81.625,29.1000,0.0000,0.0000,0
08/31/1994,24.750,-81.625,29.1500,0.0000,0.0000,0
09/01/1994,24.750,-81.625,29.4900,0.0000,0.0000,0
09/02/1994,24.750,-81.625,29.6600,0.0000,0.0000,0
09/03/1994,24.750,-81.625,29.8200,0.0500,0.0000,1
09/04/1994,24.750,-81.625,29.6400,0.0000,0.0000,1
09/05/1994,24.750,-81.625,29.5300,0.0100,0.0000,1
09/06/1994,24.750,-81.625,29.6800,0.1200,0.0000,1
09/07/1994,24.750,-81.625,29.7700,0.2500,0.0000,1
09/08/1994,24.750,-81.625,29.5800,0.0100,0.0000,1
09/09/1994,24.750,-81.625,29.5200,0.0000,0.0000,1
09/10/1994,24.750,-81.625,29.4500,0.0000,0.0000,1
09/11/1994,24.750,-81.625,29.4600,0.0000,0.0000,1
09/12/1994,24.750,-81.625,29.6100,0.0000,0.0000,1
09/13/1994,24.750,-81.625,29.2400,0.0000,0.0000,1
09/14/1994,24.750,-81.625,28.8900,0.0000,0.0000,1
09/15/1994,24.750,-81.625,28.8800,0.0000,0.0000,0
09/16/1994,24.750,-81.625,28.7800,0.0000,0.0000,0
09/17/1994,24.750,-81.625,28.8000,0.0000,0.0000,0
09/18/1994,24.750,-81.625,28.7600,0.0000,0.0000,0
09/19/1994,24.750,-81.625,28.8500,0.0000,0.0000,0
09/20/1994,24.750,-81.625,28.9000,0.0000,0.0000,0
09/21/1994,24.750,-81.625,29.0200,0.0000,0.0000,0
09/22/1994,24.750,-81.625,28.9900,0.0000,0.0000,0
09/23/1994,24.750,-81.625,28.9500,0.0000,0.0000,0
09/24/1994,24.750,-81.625,29.0100,0.0000,0.0000,0
09/25/1994,24.750,-81.625,28.8500,0.0000,0.0000,0
09/26/1994,24.750,-81.625,28.8000,0.0000,0.0000,0
09/27/1994,24.750,-81.625,28.8100,0.0000,0.0000,0
09/28/1994,24.750,-81.625,28.7300,0.0000,0.0000,0
09/29/1994,24.750,-81.625,28.7700,0.0000,0.0000,0
09/30/1994,24.750,-81.625,28.3200,0.0000,0.0000,0
10/01/1994,24.750,-81.625,28.1500,0.0000,0.0000,0
10/02/1994,24.750,-81.625,28.2700,0.0000,0.0000,0
10/03/1994,24.750,-81.625,28.2800,0.0000,0.0000,0
10/04/1994,24.750,-81.625,28.2400,0.0000,0.0000,0
10/05/1994,24.750,-81.625,28.1600,0.0000,0.0000,0
10/06/1994,24.750,-81.625,28.0200,0.0000,0.0000,0
10/07/1994,24.750,-81.625,28.1000,0.0000,0.0000,0
10/08/1994,24.750,-81.625,28.2700,0.0000,0.0000,0
10/09/1994,24.750,-81.625,28.4200,0.0000,0.0000,0
10/10/1994,24.750,-81.625,28.3500,0.0000,0.0000,0
10/11/1994,24.750,-81.625,28.1900,0.0000,0.0000,0
10/12/1994,24.750,-81.625,28.1600,0.0000,0.0000,0
10/13/1994,24.750,-81.625,28.4300,0.0000,0.0000,0
10/14/1994,24.750,-81.625,28.4600,0.0000,0.0000,0
10/15/1994,24.750,-81.625,28.5200,0.0000,0.0000,0
10/16/1994,24.750,-81.625,28.5200,0.0000,0.0000,0
10/17/1994,24.750,-81.625,28.1500,0.0000,0.0000,0
10/18/1994,24.750,-81.625,27.7000,0.0000,0.0000,0
10/19/1994,24.750,-81.625,27.7000,0.0000,0.0000,0
10/20/1994,24.750,-81.625,27.6900,0.0000,0.0000,0
10/21/1994,24.750,-81.625,27.5800,0.0000,0.0000,0
10/22/1994,24.750,-81.625,27.5000,0.0000,0.0000,0
10/23/1994,24.750,-81.625,27.6300,0.0000,0.0000,0
10/24/1994,24.750,-81.625,27.9400,0.0000,0.0000,0
10/25/1994,24.750,-81.625,27.8500,0.0000,0.0000,0
10/26/1994,24.750,-81.625,27.6500,0.0000,0.0000,0
10/27/1994,24.750,-81.625,27.6100,0.0000,0.0000,0
10/28/1994,24.750,-81.625,27.7100,0.0000,0.0000,0
10/29/1994,24.750,-81.625,27.6900,0.0000,0.0000,0
10/30/1994,24.750,-81.625,27.5800,0.0000,0.0000,0
10/31/1994,24.750,-81.625,27.3800,0.0000,0.0000,0
11/01/1994,24.750,-81.625,27.4700,0.0000,0.0000,0
11/02/1994,24.750,-81.625,27.4700,0.0000,0.0000,0
11/03/1994,24.750,-81.625,27.3600,0.0000,0.0000,0
11/04/1994,24.750,-81.625,27.2600,0.0000,0.0000,0
11/05/1994,24.750,-81.625,27.2700,0.0000,0.0000,0
11/06/1994,24.750,-81.625,27.0800,0.0000,0.0000,0
11/07/1994,24.750,-81.625,27.0400,0.0000,0.0000,0
11/08/1994,24.750,-81.625,27.1500,0.0000,0.0000,0
11/09/1994,24.750,-81.625,27.3900,0.0000,0.0000,0
11/10/1994,24.750,-81.625,27.3100,0.0000,0.0000,0
11/11/1994,24.750,-81.625,27.3500,0.0000,0.0000,0
11/12/1994,24.750,-81.625,27.5400,0.0000,0.0000,0
11/13/1994,24.750,-81.625,27.5300,0.0000,0.0000,0
11/14/1994,24.750,-81.625,27.4400,0.0000,0.0000,0
11/15/1994,24.750,-81.625,26.7800,0.0000,0.0000,0
11/16/1994,24.750,-81.625,26.5800,0.0000,0.0000,0
